Port/Protocol Combination Counts: 

port,protocol,count
3831,udp,1
430,tcp,15
65,icmp,11
657,icmp,6
11,tcp,12
6542,icmp,2
17173,udp,1
48213,udp,1
266,udp,9
10148,udp,1
30412,tcp,1
13796,tcp,1
57479,icmp,1
18011,icmp,2
9902,tcp,1
33006,tcp,1
436,icmp,17
6879,icmp,1
28445,udp,2
35891,tcp,1
39644,udp,1
16739,tcp,1
49335,icmp,1
42029,udp,1
954,icmp,12
36397,tcp,1
28478,tcp,1
57994,icmp,1
59823,icmp,1
42328,icmp,1
45291,tcp,1
40142,icmp,1
2042,tcp,1
48272,tcp,1
20,tcp,8
43198,udp,1
12611,udp,1
689,icmp,9
32061,udp,2
41741,tcp,1
61802,udp,1
754,icmp,9
566,udp,10
51635,icmp,1
37341,udp,1
855,tcp,9
985,tcp,6
63276,icmp,1
304,tcp,8
555,icmp,8
61795,udp,1
35009,tcp,1
8007,udp,1
35,tcp,9
45708,icmp,1
50038,icmp,1
736,icmp,7
45550,tcp,1
17,udp,5
9553,icmp,1
45905,udp,1
17270,udp,1
263,udp,6
43093,udp,1
189,icmp,8
49310,icmp,1
27089,udp,1
644,tcp,14
399,icmp,6
56,udp,7
49321,udp,2
527,icmp,4
881,tcp,8
51085,udp,1
48892,tcp,1
49506,tcp,2
515,tcp,9
870,tcp,4
17795,icmp,1
6,icmp,8
47825,tcp,1
11326,tcp,1
17561,udp,1
39914,icmp,1
185,icmp,11
36481,icmp,1
16827,tcp,1
44562,icmp,1
40361,udp,1
254,tcp,6
787,tcp,9
52338,icmp,1
35272,udp,1
31484,icmp,1
40978,tcp,1
357,icmp,11
975,icmp,12
32974,udp,1
20336,tcp,2
7657,icmp,1
21949,udp,1
999,icmp,8
17386,tcp,1
30538,tcp,1
302,icmp,11
907,udp,5
34328,tcp,1
300,icmp,13
24159,udp,1
34373,icmp,1
32263,tcp,1
540,udp,7
15767,udp,2
716,udp,15
39035,icmp,1
4158,icmp,1
8748,udp,1
174,udp,5
47601,udp,2
16347,tcp,1
458,tcp,2
39954,icmp,1
71,udp,12
33813,icmp,1
525,tcp,12
468,udp,9
56958,udp,1
99,icmp,6
337,icmp,11
766,icmp,9
28055,udp,1
583,icmp,9
9973,udp,1
55981,udp,1
421,icmp,8
4766,tcp,1
62394,tcp,2
53303,tcp,1
18,icmp,10
48806,udp,1
12245,udp,1
457,udp,12
62024,udp,1
37517,icmp,1
61471,icmp,1
24248,tcp,1
46354,icmp,1
52690,icmp,1
29915,udp,2
1912,tcp,1
44675,tcp,1
761,tcp,5
28202,tcp,1
426,udp,10
73,udp,7
58618,udp,1
945,icmp,11
313,udp,16
570,icmp,12
19873,udp,1
35251,icmp,1
6334,icmp,1
698,tcp,10
39671,udp,1
14635,udp,1
5385,udp,1
58599,tcp,2
50,tcp,7
470,tcp,5
56174,icmp,1
659,udp,5
55531,icmp,1
312,tcp,8
49091,udp,1
33516,udp,1
51662,tcp,1
953,tcp,6
22009,udp,1
62728,udp,1
59497,icmp,1
52141,tcp,1
2935,udp,2
59328,tcp,1
151,udp,4
60224,udp,1
555,tcp,5
489,tcp,7
20862,icmp,1
130,udp,11
58189,udp,1
40919,icmp,2
46603,udp,1
41435,tcp,1
18529,icmp,2
53052,icmp,1
1021,tcp,10
57837,tcp,2
51252,tcp,1
44809,icmp,1
602,tcp,7
10003,udp,1
1297,icmp,1
32638,udp,1
103,tcp,7
28694,icmp,1
888,udp,10
220,tcp,9
800,tcp,7
33360,tcp,1
39209,udp,1
762,udp,11
58283,udp,1
5,tcp,11
12420,icmp,1
41079,udp,1
439,tcp,14
10571,udp,2
16267,icmp,2
344,udp,9
959,tcp,7
276,icmp,9
52279,tcp,1
16851,icmp,1
749,udp,7
57736,icmp,1
579,icmp,10
49549,udp,1
31990,tcp,1
975,tcp,9
47224,udp,2
654,tcp,8
23011,tcp,1
418,tcp,6
39477,icmp,1
113,icmp,10
25054,udp,2
727,tcp,13
535,tcp,9
938,udp,8
197,tcp,7
47533,udp,1
48257,icmp,1
440,icmp,7
460,tcp,6
48328,udp,1
217,udp,8
15389,tcp,1
39840,icmp,1
15528,icmp,1
1,tcp,8
12629,tcp,1
44834,udp,1
299,udp,8
22898,icmp,1
55046,icmp,1
539,icmp,7
51712,icmp,1
3,udp,7
422,tcp,13
17222,udp,1
7194,icmp,1
9064,udp,1
982,udp,8
874,udp,9
61258,icmp,1
59890,icmp,1
51969,tcp,1
12024,tcp,1
36514,icmp,1
869,udp,6
763,icmp,15
57466,tcp,1
186,icmp,8
76,tcp,15
37237,udp,1
2525,tcp,1
40705,icmp,1
604,tcp,9
4028,udp,1
23510,tcp,1
93,icmp,7
46154,icmp,1
43014,icmp,1
898,icmp,9
193,udp,13
4401,tcp,2
427,icmp,5
917,udp,6
41123,icmp,1
31880,icmp,1
164,tcp,6
61355,udp,1
830,udp,5
49688,tcp,1
371,icmp,17
795,tcp,10
28372,icmp,1
39415,tcp,1
732,tcp,11
8475,icmp,1
32165,udp,1
846,udp,9
296,icmp,3
46236,udp,1
42779,udp,1
449,udp,7
338,tcp,5
8011,icmp,1
46364,icmp,2
33799,udp,1
34252,icmp,1
166,icmp,10
10045,udp,1
868,tcp,13
41043,icmp,1
890,tcp,6
42809,tcp,1
1784,tcp,1
330,tcp,3
164,udp,8
340,tcp,12
50899,udp,1
44639,udp,1
43509,udp,1
59404,udp,1
291,tcp,4
23420,udp,1
39895,udp,1
60507,tcp,1
55597,udp,2
43205,udp,1
647,udp,9
739,udp,10
59842,tcp,1
3565,icmp,1
866,icmp,12
48412,udp,1
428,icmp,8
892,udp,5
63343,tcp,1
38256,udp,1
17428,icmp,1
13261,icmp,1
16945,icmp,1
329,tcp,13
39803,tcp,1
42189,icmp,1
490,udp,8
695,udp,7
896,udp,7
49462,icmp,1
818,icmp,10
137,udp,9
35808,udp,1
209,udp,8
741,tcp,7
13841,icmp,2
41931,icmp,1
45839,tcp,2
57,icmp,7
136,icmp,11
40531,icmp,1
36306,icmp,1
56370,tcp,1
513,icmp,6
35760,icmp,1
56027,icmp,1
790,udp,10
62379,icmp,2
435,tcp,10
812,icmp,10
7621,udp,1
35489,icmp,1
48542,icmp,1
35500,icmp,1
385,tcp,5
11632,udp,1
546,tcp,10
687,icmp,9
613,tcp,10
6514,tcp,1
844,tcp,8
43581,icmp,1
50587,tcp,1
48902,udp,1
43256,tcp,1
505,udp,7
40241,tcp,1
257,tcp,9
46583,icmp,1
205,udp,9
14,tcp,6
5357,tcp,1
112,udp,5
21979,icmp,1
13282,icmp,1
55288,tcp,1
57815,udp,1
11731,udp,1
4934,udp,1
59,tcp,9
31893,udp,1
845,udp,9
33778,icmp,2
40088,tcp,1
838,icmp,7
248,udp,10
616,udp,9
17822,udp,1
29944,tcp,1
464,tcp,7
47692,tcp,1
63443,tcp,1
33499,tcp,2
45459,tcp,1
35803,icmp,1
31373,udp,1
61871,icmp,1
9418,tcp,1
36337,udp,1
139,tcp,9
23816,icmp,2
508,tcp,13
16703,tcp,1
20890,tcp,1
25049,udp,1
45,tcp,11
22799,tcp,1
235,udp,7
17302,udp,2
407,icmp,7
31540,udp,1
2360,icmp,1
773,udp,11
7228,icmp,1
19143,icmp,1
28718,tcp,1
33,icmp,9
47049,tcp,1
28175,udp,1
18810,tcp,1
849,udp,15
61079,tcp,1
41638,udp,1
933,tcp,4
51489,tcp,1
31857,tcp,1
38426,icmp,1
50377,udp,1
381,udp,9
4086,udp,1
209,icmp,10
41810,icmp,1
63426,udp,1
525,icmp,4
927,udp,6
693,udp,6
0,tcp,5
2077,udp,1
4327,tcp,1
993,icmp,7
43744,icmp,1
559,udp,5
580,udp,6
33341,icmp,1
997,udp,8
55753,udp,1
572,icmp,9
936,udp,6
21493,udp,2
778,tcp,6
23873,udp,1
7937,icmp,1
287,tcp,9
45440,tcp,1
709,tcp,7
65208,udp,1
835,icmp,14
923,tcp,10
480,tcp,8
22727,icmp,1
1741,icmp,1
3719,icmp,1
19400,udp,1
704,icmp,7
4061,udp,1
168,icmp,7
70,icmp,10
533,tcp,9
32302,udp,2
30493,tcp,3
59088,tcp,1
45964,tcp,2
636,icmp,4
44910,icmp,1
57235,tcp,1
6396,udp,1
55157,tcp,1
9508,icmp,1
32696,udp,1
15633,udp,1
63940,tcp,1
14707,udp,1
64045,tcp,1
3146,tcp,1
39688,icmp,1
59591,icmp,2
348,udp,9
65171,udp,1
804,tcp,13
832,tcp,5
31340,tcp,1
32956,tcp,1
69,udp,4
610,udp,13
63486,icmp,2
88,tcp,14
45158,tcp,2
60546,tcp,1
379,tcp,7
29678,tcp,1
16229,udp,1
26423,icmp,1
676,tcp,6
437,tcp,6
10167,icmp,1
889,udp,6
979,tcp,6
40321,tcp,1
22855,icmp,1
47507,tcp,1
27547,icmp,1
374,icmp,8
6,tcp,6
56991,udp,1
9126,udp,1
1017,icmp,9
204,tcp,9
328,udp,8
8892,tcp,1
64282,tcp,1
685,icmp,12
20148,tcp,1
168,udp,11
250,udp,14
666,tcp,17
13219,icmp,1
801,tcp,11
35429,udp,1
317,udp,10
307,tcp,9
20074,tcp,1
49181,tcp,1
28723,udp,1
19690,icmp,1
166,udp,17
26334,udp,1
44922,udp,1
30524,udp,1
511,udp,6
14,udp,9
47275,icmp,1
43641,tcp,1
36403,tcp,1
51895,icmp,1
290,tcp,4
527,udp,7
46498,tcp,1
293,icmp,10
3930,udp,1
183,udp,10
50012,udp,1
50424,udp,1
831,udp,9
3752,tcp,1
319,udp,9
897,udp,12
729,icmp,7
747,udp,10
244,udp,3
60528,icmp,1
38099,udp,1
3105,tcp,1
399,udp,7
987,udp,5
6474,icmp,1
37890,udp,1
837,icmp,8
64,tcp,12
932,udp,9
964,icmp,13
38564,icmp,1
3855,icmp,2
222,udp,9
20192,udp,1
19739,udp,1
657,udp,6
42917,tcp,1
13883,tcp,1
399,tcp,9
378,icmp,7
14314,udp,1
140,tcp,7
38558,tcp,2
863,udp,9
15191,tcp,2
29575,udp,1
639,udp,8
32528,udp,1
860,icmp,10
46129,tcp,1
27826,tcp,1
926,udp,4
879,udp,4
282,icmp,13
10590,icmp,1
240,tcp,4
477,icmp,8
438,udp,6
189,udp,12
49882,icmp,1
5729,tcp,1
893,udp,10
37435,udp,1
802,tcp,9
44215,udp,1
62448,tcp,1
46670,icmp,2
64444,tcp,2
2140,tcp,1
686,udp,10
768,icmp,12
40111,tcp,1
16295,tcp,1
758,tcp,12
1840,udp,1
8789,udp,1
625,udp,6
441,udp,14
26710,udp,2
40103,tcp,1
38,udp,14
52577,tcp,1
640,udp,11
28600,tcp,1
63107,udp,1
55940,icmp,1
37084,icmp,1
11628,tcp,1
40497,icmp,1
34180,tcp,1
208,tcp,7
56790,icmp,1
61835,udp,1
62177,icmp,1
45426,udp,1
883,tcp,7
20316,tcp,1
631,icmp,6
44444,udp,1
927,icmp,6
939,icmp,6
842,tcp,10
391,icmp,5
50265,icmp,1
58130,tcp,1
192,tcp,8
482,tcp,7
13246,udp,2
23609,icmp,1
48882,udp,1
41452,icmp,1
782,udp,7
702,icmp,5
32514,tcp,1
933,udp,8
728,udp,4
3267,udp,1
10402,udp,1
534,icmp,5
37522,tcp,1
991,udp,7
911,tcp,11
58273,udp,1
29771,udp,1
39926,tcp,1
44966,udp,1
556,icmp,10
41009,udp,1
16030,icmp,1
175,tcp,8
995,udp,11
895,udp,7
62638,udp,1
6937,udp,1
997,tcp,9
115,udp,10
44296,udp,1
47911,icmp,1
32497,udp,1
44910,udp,1
27413,udp,1
47976,tcp,1
561,tcp,7
46612,udp,1
34510,tcp,1
23741,icmp,2
6562,udp,1
762,icmp,10
33006,icmp,1
45644,icmp,1
62068,icmp,1
32309,udp,1
53953,icmp,1
62573,icmp,1
948,udp,11
5119,icmp,1
476,tcp,9
967,udp,7
30875,udp,1
8372,udp,2
753,icmp,9
515,udp,11
830,tcp,8
1209,icmp,1
38080,tcp,1
727,udp,11
816,icmp,10
14516,icmp,1
9364,tcp,1
599,tcp,9
577,tcp,4
46,icmp,8
13611,udp,1
44968,tcp,1
16416,icmp,3
368,tcp,12
387,tcp,9
4535,udp,1
803,icmp,12
167,udp,8
113,udp,5
9440,udp,1
44997,udp,1
53169,icmp,1
958,tcp,9
12372,tcp,1
36623,tcp,1
621,tcp,9
8441,udp,1
20909,udp,1
646,icmp,8
223,tcp,6
8383,tcp,1
46745,udp,1
478,tcp,5
92,udp,12
53136,icmp,1
145,tcp,10
20790,tcp,1
441,tcp,11
46201,icmp,1
425,tcp,5
41699,tcp,1
562,udp,9
15,udp,7
43634,udp,2
62465,tcp,1
27247,udp,3
938,tcp,11
756,icmp,13
57660,udp,1
61210,udp,1
55540,icmp,2
267,icmp,6
8524,udp,1
35411,udp,1
19,icmp,11
544,icmp,5
47938,udp,1
15448,tcp,1
27841,icmp,1
6976,tcp,1
24024,icmp,1
22589,tcp,1
293,udp,6
420,udp,4
44804,tcp,1
9373,tcp,2
305,icmp,12
7955,udp,1
13145,tcp,1
59708,icmp,1
681,udp,6
774,icmp,8
25531,icmp,1
25011,icmp,1
327,icmp,17
65179,tcp,2
48959,tcp,1
323,tcp,11
776,udp,10
36385,udp,1
919,icmp,7
797,udp,6
56161,tcp,1
54368,icmp,1
241,udp,8
2169,tcp,1
35159,udp,1
1520,udp,1
21914,udp,1
811,udp,9
33835,icmp,1
48716,udp,1
15286,udp,2
14773,icmp,1
31942,udp,1
83,icmp,11
843,tcp,7
64949,tcp,1
55695,udp,1
346,icmp,10
49,udp,13
865,tcp,4
607,icmp,6
28861,tcp,1
62833,udp,1
10521,tcp,1
64762,icmp,1
564,tcp,8
59031,icmp,1
887,udp,10
387,icmp,9
36295,icmp,1
26046,udp,1
40541,udp,1
48355,udp,1
10236,udp,1
177,icmp,8
49436,udp,1
56869,icmp,1
929,icmp,14
1010,tcp,11
1994,icmp,1
17109,tcp,1
7959,udp,1
51288,icmp,1
55806,icmp,2
870,udp,10
12,tcp,4
89,udp,5
10724,icmp,1
58691,tcp,1
226,udp,13
67,udp,9
547,tcp,6
50197,udp,1
36926,icmp,1
58236,icmp,1
35033,tcp,1
36278,icmp,1
56132,tcp,1
57644,tcp,1
10771,icmp,1
408,tcp,8
7359,udp,1
30164,udp,1
59559,tcp,1
64397,icmp,1
19136,udp,1
39868,icmp,1
15126,icmp,2
612,udp,11
9727,udp,1
16720,tcp,2
759,udp,9
48024,udp,1
57211,tcp,1
478,icmp,10
541,udp,9
116,udp,10
39559,tcp,1
16,icmp,12
195,tcp,6
39337,icmp,1
27297,icmp,1
33755,udp,1
63092,udp,1
31037,udp,1
28996,icmp,1
17398,icmp,1
22737,icmp,1
655,udp,7
42361,udp,1
38575,tcp,1
45118,tcp,1
14766,tcp,1
1018,icmp,10
105,tcp,10
40165,udp,1
49662,udp,1
14884,tcp,1
45657,udp,1
38319,tcp,1
145,udp,6
849,icmp,8
27938,udp,1
821,icmp,10
384,tcp,8
31539,icmp,1
813,tcp,12
45131,udp,2
12679,udp,1
302,udp,7
62562,tcp,2
305,udp,7
11520,tcp,1
376,tcp,12
359,tcp,7
171,icmp,6
31473,icmp,1
815,udp,9
35128,tcp,1
47361,udp,2
596,icmp,7
46607,udp,1
703,udp,9
209,tcp,8
59853,udp,1
54097,udp,1
48791,tcp,1
249,icmp,8
55645,tcp,1
46507,udp,1
872,icmp,7
996,icmp,16
9152,tcp,1
28063,icmp,1
195,icmp,7
60167,icmp,1
879,tcp,11
58664,icmp,1
47902,tcp,1
878,tcp,8
421,tcp,7
3853,icmp,1
335,tcp,9
25039,tcp,1
64743,udp,1
770,icmp,14
22549,icmp,1
17661,icmp,1
333,udp,7
22523,udp,1
4069,tcp,1
22,udp,16
37533,tcp,1
58643,tcp,1
63759,icmp,1
508,icmp,7
55049,udp,2
43329,icmp,1
877,icmp,14
378,tcp,13
757,udp,9
406,tcp,12
32106,icmp,1
21753,icmp,1
24,tcp,6
33649,icmp,1
360,tcp,9
396,udp,9
51083,tcp,1
691,udp,9
23769,icmp,1
188,tcp,12
219,tcp,11
746,tcp,9
8983,udp,1
35065,tcp,1
56032,icmp,3
13566,tcp,1
394,icmp,9
23928,tcp,1
57058,tcp,1
59703,udp,1
14530,udp,3
45484,tcp,1
786,tcp,11
53638,icmp,1
10247,tcp,1
16003,icmp,1
63546,udp,1
269,tcp,6
63706,tcp,1
63897,tcp,1
10427,icmp,1
63799,icmp,2
174,tcp,10
50560,icmp,1
7823,icmp,1
952,udp,7
40105,udp,1
42491,tcp,1
21910,udp,1
33549,udp,2
229,udp,11
38566,udp,1
37982,tcp,1
547,udp,8
14426,icmp,1
155,udp,11
4760,icmp,1
44828,icmp,3
560,tcp,6
709,icmp,6
530,udp,5
36309,udp,2
786,udp,8
748,icmp,10
236,icmp,8
44943,udp,1
30490,tcp,1
35742,icmp,1
64306,tcp,1
389,icmp,4
6430,udp,2
49456,tcp,1
47923,icmp,1
60938,icmp,1
624,icmp,4
736,udp,7
483,tcp,5
47,udp,7
11866,udp,2
319,tcp,8
25305,tcp,1
31617,tcp,1
814,tcp,9
37009,udp,2
715,udp,13
2622,icmp,1
22298,tcp,1
36197,icmp,1
25562,icmp,1
33336,icmp,1
112,icmp,11
499,tcp,7
54851,icmp,1
55920,tcp,1
735,icmp,5
734,udp,5
810,tcp,8
266,tcp,7
595,icmp,6
231,udp,9
33875,udp,1
19365,icmp,2
45549,icmp,1
9097,tcp,1
22548,udp,1
143,udp,12
465,icmp,6
91,udp,6
642,icmp,15
48195,icmp,1
3552,tcp,1
21566,udp,1
539,tcp,4
63025,icmp,1
43696,tcp,1
883,udp,10
423,udp,10
63021,udp,1
621,udp,7
363,udp,12
38486,icmp,1
59068,icmp,1
64085,icmp,1
52281,udp,1
989,icmp,9
160,udp,12
38879,icmp,1
573,tcp,7
4221,udp,1
47369,tcp,1
26389,udp,1
357,udp,8
29982,udp,1
61027,icmp,1
962,icmp,5
94,icmp,9
58255,udp,2
393,tcp,5
756,tcp,8
792,icmp,11
1005,udp,8
8597,icmp,2
1001,icmp,8
4018,udp,1
643,icmp,10
132,udp,7
2179,udp,1
774,udp,6
656,udp,10
34999,icmp,1
43503,icmp,1
45678,icmp,1
2,icmp,8
63501,icmp,2
828,tcp,15
916,icmp,4
11322,icmp,1
6585,icmp,1
41557,udp,1
26120,icmp,1
38909,tcp,1
14768,icmp,1
49814,tcp,2
29,tcp,7
48,tcp,11
5801,udp,2
971,icmp,6
49343,udp,2
4830,icmp,1
25707,icmp,1
37889,udp,1
31649,icmp,2
50853,udp,1
29239,icmp,1
3425,icmp,1
9291,icmp,1
47810,icmp,1
24593,udp,2
674,icmp,14
1023,tcp,10
191,udp,5
27046,icmp,1
8241,udp,1
790,tcp,11
50657,icmp,1
9822,tcp,1
32086,icmp,1
63276,udp,1
186,udp,16
45076,icmp,1
58297,udp,1
62,icmp,11
25183,udp,1
721,tcp,9
10,tcp,14
445,icmp,7
60337,udp,1
64827,icmp,1
19155,icmp,1
50302,icmp,1
42485,udp,1
674,tcp,15
55920,udp,2
19195,tcp,1
18550,udp,1
52822,icmp,1
649,tcp,10
4592,icmp,1
53180,icmp,1
11524,udp,1
223,udp,13
29040,udp,1
35471,udp,1
187,tcp,10
38170,udp,1
35944,udp,1
431,tcp,11
306,icmp,9
301,icmp,11
28,tcp,11
30504,udp,2
15786,icmp,1
788,udp,12
452,tcp,7
11978,tcp,1
48936,udp,1
42671,icmp,1
47607,icmp,1
17460,tcp,1
873,tcp,5
23230,udp,1
747,icmp,5
48288,icmp,1
53814,tcp,1
715,tcp,12
29808,tcp,1
276,tcp,7
600,icmp,9
18,tcp,11
846,icmp,5
525,udp,5
50501,icmp,1
19274,tcp,2
569,icmp,11
57246,icmp,1
777,tcp,6
694,icmp,7
56129,udp,2
7700,icmp,1
13005,icmp,1
46818,udp,1
47681,icmp,1
827,tcp,7
42687,udp,1
731,icmp,7
41711,tcp,1
28817,udp,1
40974,icmp,1
424,icmp,10
48624,icmp,1
541,icmp,9
41833,udp,2
142,udp,6
10452,udp,1
19921,udp,1
54302,udp,1
21143,udp,1
708,icmp,12
48587,udp,1
54772,icmp,1
21177,udp,1
121,icmp,8
7402,udp,1
39475,udp,1
24630,tcp,1
38246,icmp,1
49140,icmp,1
11709,udp,1
398,udp,7
57947,icmp,1
23974,icmp,1
28346,tcp,1
30976,udp,1
27146,tcp,1
18041,udp,1
28920,tcp,1
23184,tcp,1
36,icmp,7
403,tcp,7
5054,icmp,1
6663,icmp,1
21174,udp,1
46390,tcp,1
30209,icmp,1
888,tcp,12
3,icmp,13
790,icmp,7
31195,icmp,1
7337,udp,1
7219,icmp,1
62605,udp,1
220,icmp,5
429,tcp,5
59835,icmp,1
59852,icmp,1
725,tcp,6
60174,tcp,1
21741,tcp,1
45442,udp,1
428,udp,8
108,tcp,9
663,tcp,12
36122,udp,1
30993,tcp,2
193,icmp,7
26680,icmp,1
44090,tcp,1
788,icmp,11
51646,tcp,1
45534,tcp,1
55200,icmp,2
516,udp,11
686,icmp,12
1010,udp,14
9795,udp,1
587,tcp,4
56526,icmp,1
27457,icmp,1
5720,icmp,1
15244,udp,1
944,tcp,7
45355,tcp,1
5410,icmp,1
195,udp,6
65213,udp,1
936,tcp,6
5776,udp,1
417,icmp,8
318,udp,9
469,udp,12
427,tcp,8
185,udp,11
320,icmp,12
316,tcp,5
17499,icmp,1
8215,tcp,1
941,udp,8
929,udp,14
27772,tcp,1
447,icmp,9
65199,tcp,1
799,udp,9
12706,tcp,1
46931,udp,1
28206,tcp,3
311,icmp,16
3224,tcp,1
537,udp,6
62216,tcp,1
340,udp,9
613,icmp,14
287,udp,4
47734,icmp,1
32,udp,3
61274,tcp,2
684,udp,9
680,icmp,7
314,tcp,7
309,icmp,11
2070,tcp,1
567,tcp,5
36416,tcp,2
1,udp,15
55444,tcp,1
781,icmp,7
63145,icmp,1
48088,icmp,1
15787,icmp,1
982,tcp,10
9083,udp,1
47425,icmp,1
559,tcp,9
19294,icmp,1
23393,icmp,1
53103,icmp,1
46726,tcp,1
527,tcp,10
32869,tcp,1
49570,tcp,1
41625,tcp,1
59199,udp,1
51217,udp,1
18723,tcp,1
25639,icmp,1
37226,icmp,1
460,icmp,9
17572,udp,1
29003,tcp,1
956,tcp,8
52990,tcp,1
11401,icmp,1
843,udp,5
1014,tcp,10
438,icmp,8
55098,udp,1
990,tcp,10
748,udp,10
21672,icmp,2
76,icmp,6
25128,tcp,1
62823,icmp,1
706,udp,13
62652,udp,1
51516,udp,2
43688,icmp,1
5606,udp,1
30685,icmp,2
642,udp,7
28094,udp,1
26118,udp,1
190,icmp,10
18424,udp,2
48410,tcp,1
3850,tcp,1
770,udp,9
832,icmp,11
41864,icmp,1
33,udp,8
16022,udp,1
51622,udp,1
49260,tcp,1
334,tcp,7
26195,icmp,1
669,icmp,6
52390,icmp,1
893,tcp,11
6923,udp,1
22265,icmp,1
30133,icmp,1
39788,tcp,1
4069,icmp,1
10625,udp,1
15732,icmp,1
427,udp,9
16098,tcp,2
829,udp,6
13244,icmp,1
497,icmp,10
29117,udp,1
36001,icmp,2
953,icmp,10
25,icmp,6
935,udp,5
891,udp,6
21161,tcp,1
55378,icmp,1
39830,icmp,1
46362,tcp,1
5971,udp,1
354,udp,8
11546,tcp,1
55665,udp,1
42987,tcp,1
53090,tcp,1
61885,udp,1
364,icmp,7
912,udp,6
52233,udp,1
534,tcp,7
992,udp,12
15448,udp,1
2342,tcp,2
11803,icmp,1
784,tcp,10
41713,tcp,1
64522,icmp,1
582,tcp,14
48125,tcp,2
60281,icmp,1
42502,udp,1
22029,icmp,1
27848,icmp,1
56892,icmp,1
27121,udp,1
38592,tcp,1
45627,icmp,1
35176,tcp,1
23222,icmp,1
24780,udp,1
361,icmp,14
972,udp,5
30956,tcp,2
64420,udp,1
45486,tcp,1
49613,tcp,1
47109,icmp,2
28547,tcp,1
14451,udp,1
19871,icmp,1
7963,udp,1
349,icmp,4
39619,icmp,1
61113,udp,1
56815,icmp,1
14615,icmp,1
47709,tcp,1
53095,udp,1
322,udp,9
16589,tcp,1
33792,udp,1
25781,icmp,1
1041,icmp,1
16426,icmp,1
15147,tcp,1
16513,udp,1
42348,icmp,1
2408,udp,2
57439,udp,1
106,udp,9
18594,icmp,1
123,udp,7
54,icmp,12
916,tcp,11
233,icmp,2
5696,udp,1
1493,tcp,1
559,icmp,8
237,udp,8
370,tcp,8
32679,udp,2
18,udp,11
3027,udp,2
27578,udp,1
47166,udp,1
29972,udp,1
50963,icmp,1
25133,icmp,1
39102,tcp,1
11455,tcp,1
207,icmp,8
915,icmp,6
801,icmp,5
9715,icmp,1
14753,tcp,1
45700,udp,1
174,icmp,11
660,udp,10
50880,udp,3
22862,tcp,2
297,udp,13
22526,udp,1
5919,udp,1
27155,udp,1
29108,tcp,1
24493,icmp,2
65440,icmp,1
13438,icmp,1
196,icmp,5
15358,udp,1
28085,tcp,1
318,icmp,11
48828,icmp,1
7358,udp,1
9349,udp,1
397,icmp,12
35786,icmp,1
248,tcp,10
107,tcp,9
28771,udp,1
56337,udp,1
13846,tcp,1
477,udp,4
941,icmp,11
23114,tcp,1
12778,udp,1
23846,icmp,1
61119,udp,1
470,icmp,10
20033,tcp,1
28897,tcp,1
26412,udp,1
423,icmp,4
2128,icmp,1
214,tcp,4
465,udp,14
402,icmp,7
7375,tcp,1
26284,udp,1
11640,udp,2
32121,udp,1
58864,tcp,1
48944,tcp,1
17459,tcp,1
18470,udp,1
19319,tcp,1
626,tcp,7
57807,tcp,1
659,tcp,8
18763,udp,1
37175,udp,1
42512,icmp,1
466,udp,4
48141,icmp,1
36226,udp,2
16783,tcp,2
571,icmp,8
35381,icmp,1
658,icmp,7
1016,tcp,8
58752,udp,1
44,icmp,8
735,tcp,11
60624,tcp,1
58869,tcp,2
430,udp,9
315,tcp,13
509,tcp,8
48014,tcp,1
45309,tcp,1
747,tcp,8
59509,icmp,1
58467,udp,1
975,udp,12
424,tcp,9
75,icmp,7
54430,icmp,1
8098,icmp,1
13638,tcp,1
437,icmp,15
328,icmp,9
51651,icmp,1
31505,tcp,1
785,icmp,10
724,tcp,9
45845,udp,1
7029,tcp,1
57492,udp,2
37692,tcp,1
3148,udp,1
50500,tcp,2
47136,icmp,1
26560,tcp,1
9024,tcp,1
30072,tcp,1
1550,tcp,1
44919,udp,1
3503,icmp,1
683,icmp,10
49795,icmp,1
62656,tcp,1
386,tcp,13
54707,tcp,2
61356,icmp,1
39972,udp,1
267,udp,10
22212,udp,1
257,icmp,13
17481,icmp,1
28747,icmp,2
21378,tcp,1
57219,icmp,1
937,icmp,8
521,udp,11
131,icmp,9
1487,udp,1
37423,udp,1
52826,tcp,1
475,icmp,7
24244,icmp,1
48124,udp,1
21643,icmp,1
44807,icmp,1
50028,icmp,1
139,icmp,10
827,icmp,8
51232,tcp,2
61,udp,8
519,udp,7
768,tcp,8
30435,icmp,1
157,icmp,8
36826,udp,1
9222,tcp,1
6919,icmp,2
51826,udp,1
4153,icmp,1
124,icmp,9
793,tcp,6
9455,tcp,2
974,tcp,13
56,icmp,9
554,udp,7
55134,udp,1
39888,udp,1
493,icmp,6
56609,tcp,1
421,udp,6
64924,tcp,1
710,icmp,9
362,tcp,8
101,udp,12
25466,udp,1
8944,tcp,1
35114,udp,2
55065,udp,1
32269,udp,1
52998,icmp,1
1008,tcp,7
221,udp,7
10123,udp,2
64915,tcp,1
57703,tcp,1
42204,tcp,2
50664,tcp,1
719,icmp,10
11960,icmp,1
624,tcp,5
4717,udp,1
35252,tcp,1
27454,tcp,2
388,icmp,8
9416,udp,2
9311,udp,1
49351,icmp,1
147,icmp,8
61148,icmp,1
60572,icmp,1
33061,udp,1
3834,icmp,1
12296,tcp,1
44177,udp,1
463,udp,5
